"url","text"
"https://www.unfpa.org/events/regional-conference-population-and-development-africa","  Harnessing the demographic dividend: The future we want for Africa Organized in partnership with the African Union and the Economic Commission for Africa (ECA), with support from UNFPA, the five-day Regional Conference on Population and Development Beyond 2014 aimed for commitment from state and non-state actors to full and accelerated implementation of the ICPD Programme of Action. The conference brought together ministers responsible for population and development matters from 53 African countries. Also attending were government experts, and representatives from research and training institutions, the Pan-African Parliament, Regional Economic Communities, United Nations agencies, international organizations, civil society and youth organizations. On 4 October, ministers adopted the Addis Ababa Declaration on Population and Development in Africa Beyond 2014, which contains 88 commitments setting out concrete actions and Africa’s priorities on population for the development agenda post 2015. The Ministerial Conference was preceded by a segment for Government Experts held from 30 September - 2 October and informed by outcomes from two pre-event consultations by the youth (24-26 September) and Civil Society Organizations (27-28 September). This regional conference was  part of the formal UN process to review progress, gaps and challenges in achieving the objectives of the Programme of Action of the 1994 International Conference on Population and Development. News stories: African Ministers Urged to Lead on Issues of Freedom, Equality, Justice and Dignity in Future Development Agenda Harnessing Africa's Demographic Dividend  UNFPA Executive Director Statement              Declaration on Population and Development in Africa Beyond 2014 (October 2013)       English           Key issues paper:Harnessing the demographic dividend: The future we want for Africa       English           Youth Pre-Conference Statement on ICPD       English           Addis Ababa Declaration  on Population and Development in Africa beyond 2014       English  French  Arabic"
